state,state_abbr,year,scenario,scenario_label,data_type,observed_temp_2025_c,projected_temp_c,temp_change_from_2025_c
Montana,MT,2028,ssp585,High emissions (SSP585),projected,6.662411829649825,4.909114545547706,-1.7532972841021188
Montana,MT,2029,ssp585,High emissions (SSP585),projected,6.662411829649825,5.8115037511727206,-0.8509080784771034
Montana,MT,2030,ssp585,High emissions (SSP585),projected,6.662411829649825,5.993564079003934,-0.66884775064589
Montana,MT,2031,ssp585,High emissions (SSP585),projected,6.662411829649825,6.706983811284814,0.04457198163498938
Montana,MT,2032,ssp585,High emissions (SSP585),projected,6.662411829649825,4.916508605521407,-1.7459032241284178
Montana,MT,2033,ssp585,High emissions (SSP585),projected,6.662411829649825,5.301588597049683,-1.3608232326001415
Montana,MT,2034,ssp585,High emissions (SSP585),projected,6.662411829649825,5.660029758815303,-1.0023820708345215
Montana,MT,2035,ssp585,High emissions (SSP585),projected,6.662411829649825,4.634768853346012,-2.0276429763038126
Montana,MT,2036,ssp585,High emissions (SSP585),projected,6.662411829649825,4.335344494836268,-2.3270673348135573
Nebraska,NE,2025,ssp126,Low emissions (SSP126),observed,10.56168564190691,10.56168564190691,0.0
Nebraska,NE,2026,ssp126,Low emissions (SSP126),projected,10.56168564190691,10.323756474793374,-0.2379291671135387
Nebraska,NE,2027,ssp126,Low emissions (SSP126),projected,10.56168564190691,10.34309312279107,-0.21859251911584437
Nebraska,NE,2028,ssp126,Low emissions (SSP126),projected,10.56168564190691,10.812405613267888,0.2507199713609744
Nebraska,NE,2029,ssp126,Low emissions (SSP126),projected,10.56168564190691,11.308278537598767,0.746592895691856
Nebraska,NE,2030,ssp126,Low emissions (SSP126),projected,10.56168564190691,9.781515679832633,-0.7801699620742805
Nebraska,NE,2031,ssp126,Low emissions (SSP126),projected,10.56168564190691,9.572226267268574,-0.9894593746383388
Nebraska,NE,2032,ssp126,Low emissions (SSP126),projected,10.56168564190691,10.811467208229223,0.2497815663223117
Nebraska,NE,2033,ssp126,Low emissions (SSP126),projected,10.56168564190691,9.879750002541885,-0.6819356393650274
Nebraska,NE,2034,ssp126,Low emissions (SSP126),projected,10.56168564190691,10.855483215272022,0.29379757336510987
Nebraska,NE,2035,ssp126,Low emissions (SSP126),projected,10.56168564190691,10.74342785604292,0.18174221413600766
Nebraska,NE,2036,ssp126,Low emissions (SSP126),projected,10.56168564190691,10.217207791179078,-0.34447785072783305
Nebraska,NE,2025,ssp245,Medium emissions (SSP245),observed,10.56168564190691,10.56168564190691,0.0
Nebraska,NE,2026,ssp245,Medium emissions (SSP245),projected,10.56168564190691,9.989442987600103,-0.5722426543068085
Nebraska,NE,2027,ssp245,Medium emissions (SSP245),projected,10.56168564190691,9.601025946312543,-0.9606596955943696
Nebraska,NE,2028,ssp245,Medium emissions (SSP245),projected,10.56168564190691,10.35625424900713,-0.20543139289978357
Nebraska,NE,2029,ssp245,Medium emissions (SSP245),projected,10.56168564190691,11.17169583832467,0.6100101964177587
Nebraska,NE,2030,ssp245,Medium emissions (SSP245),projected,10.56168564190691,10.383230254636745,-0.1784553872701672
Nebraska,NE,2031,ssp245,Medium emissions (SSP245),projected,10.56168564190691,11.513354349024274,0.9516687071173597
Nebraska,NE,2032,ssp245,Medium emissions (SSP245),projected,10.56168564190691,10.341100613685303,-0.22058502822161005
Nebraska,NE,2033,ssp245,Medium emissions (SSP245),projected,10.56168564190691,11.62899403339422,1.0673083914873034
Nebraska,NE,2034,ssp245,Medium emissions (SSP245),projected,10.56168564190691,10.345012329356537,-0.21667331255037456
Nebraska,NE,2035,ssp245,Medium emissions (SSP245),projected,10.56168564190691,10.65411186663718,0.09242622473026417
Nebraska,NE,2036,ssp245,Medium emissions (SSP245),projected,10.56168564190691,11.547298899542556,0.9856132576356392
Nebraska,NE,2025,ssp585,High emissions (SSP585),observed,10.56168564190691,10.56168564190691,0.0
Nebraska,NE,2026,ssp585,High emissions (SSP585),projected,10.56168564190691,9.754007511642968,-0.8076781302639439
Nebraska,NE,2027,ssp585,High emissions (SSP585),projected,10.56168564190691,11.1986948330171,0.6370091911101863
Nebraska,NE,2028,ssp585,High emissions (SSP585),projected,10.56168564190691,9.416190645533662,-1.1454949963732508
Nebraska,NE,2029,ssp585,High emissions (SSP585),projected,10.56168564190691,10.641612141801136,0.07992649989422335
Nebraska,NE,2030,ssp585,High emissions (SSP585),projected,10.56168564190691,10.364849141624719,-0.19683650028219302
Nebraska,NE,2031,ssp585,High emissions (SSP585),projected,10.56168564190691,11.198845372076253,0.6371597301693421
Nebraska,NE,2032,ssp585,High emissions (SSP585),projected,10.56168564190691,9.976841005454405,-0.5848446364525081
Nebraska,NE,2033,ssp585,High emissions (SSP585),projected,10.56168564190691,9.68752886131809,-0.8741567805888233
Nebraska,NE,2034,ssp585,High emissions (SSP585),projected,10.56168564190691,12.27381374416519,1.7121281022582804
Nebraska,NE,2035,ssp585,High emissions (SSP585),projected,10.56168564190691,11.403310654476522,0.8416250125696101
Nebraska,NE,2036,ssp585,High emissions (SSP585),projected,10.56168564190691,9.911521391711313,-0.6501642501956016
Nevada,NV,2025,ssp126,Low emissions (SSP126),observed,11.81533048085535,11.81533048085535,0.0
Nevada,NV,2026,ssp126,Low emissions (SSP126),projected,11.81533048085535,9.436784037067522,-2.3785464437878274
Nevada,NV,2027,ssp126,Low emissions (SSP126),projected,11.81533048085535,9.22682928577358,-2.58850119508177
Nevada,NV,2028,ssp126,Low emissions (SSP126),projected,11.81533048085535,9.39784261129684,-2.417487869558509
Nevada,NV,2029,ssp126,Low emissions (SSP126),projected,11.81533048085535,9.909088338407873,-1.9062421424474763
Nevada,NV,2030,ssp126,Low emissions (SSP126),projected,11.81533048085535,9.714889396319478,-2.100441084535869
Nevada,NV,2031,ssp126,Low emissions (SSP126),projected,11.81533048085535,9.354989914398542,-2.4603405664568068
Nevada,NV,2032,ssp126,Low emissions (SSP126),projected,11.81533048085535,10.160266085478575,-1.6550643953767719
Nevada,NV,2033,ssp126,Low emissions (SSP126),projected,11.81533048085535,9.481533989905364,-2.333796490949984
Nevada,NV,2034,ssp126,Low emissions (SSP126),projected,11.81533048085535,9.776665120377315,-2.0386653604780336
Nevada,NV,2035,ssp126,Low emissions (SSP126),projected,11.81533048085535,10.836467783527457,-0.9788626973278928
Nevada,NV,2036,ssp126,Low emissions (SSP126),projected,11.81533048085535,9.7948810780914,-2.02044940276395
Nevada,NV,2025,ssp245,Medium emissions (SSP245),observed,11.81533048085535,11.81533048085535,0.0
Nevada,NV,2026,ssp245,Medium emissions (SSP245),projected,11.81533048085535,10.133359542277212,-1.6819709385781358
Nevada,NV,2027,ssp245,Medium emissions (SSP245),projected,11.81533048085535,9.674750793593876,-2.1405796872614737
Nevada,NV,2028,ssp245,Medium emissions (SSP245),projected,11.81533048085535,9.760705456501617,-2.054625024353733
Nevada,NV,2029,ssp245,Medium emissions (SSP245),projected,11.81533048085535,9.560589209377072,-2.2547412714782786
Nevada,NV,2030,ssp245,Medium emissions (SSP245),projected,11.81533048085535,9.537779124367871,-2.2775513564874776
Nevada,NV,2031,ssp245,Medium emissions (SSP245),projected,11.81533048085535,10.386676692819387,-1.4286537880359624
Nevada,NV,2032,ssp245,Medium emissions (SSP245),projected,11.81533048085535,9.89395488851466,-1.9213755923406908
Nevada,NV,2033,ssp245,Medium emissions (SSP245),projected,11.81533048085535,10.447906864900622,-1.3674236159547286
Nevada,NV,2034,ssp245,Medium emissions (SSP245),projected,11.81533048085535,10.053874816584981,-1.761455664270367
Nevada,NV,2035,ssp245,Medium emissions (SSP245),projected,11.81533048085535,9.966598820409926,-1.8487316604454231
Nevada,NV,2036,ssp245,Medium emissions (SSP245),projected,11.81533048085535,9.98997357473789,-1.825356906117459
Nevada,NV,2025,ssp585,High emissions (SSP585),observed,11.81533048085535,11.81533048085535,0.0
Nevada,NV,2026,ssp585,High emissions (SSP585),projected,11.81533048085535,9.923952768051196,-1.8913777128041533
Nevada,NV,2027,ssp585,High emissions (SSP585),projected,11.81533048085535,10.619590763510772,-1.195739717344577
Nevada,NV,2028,ssp585,High emissions (SSP585),projected,11.81533048085535,8.937843844547665,-2.877486636307686
Nevada,NV,2029,ssp585,High emissions (SSP585),projected,11.81533048085535,9.143662241515148,-2.671668239340202
Nevada,NV,2030,ssp585,High emissions (SSP585),projected,11.81533048085535,10.9056194964132,-0.9097109844421494
Nevada,NV,2031,ssp585,High emissions (SSP585),projected,11.81533048085535,10.37408130787812,-1.4412491729772283
Nevada,NV,2032,ssp585,High emissions (SSP585),projected,11.81533048085535,9.033350720924197,-2.7819797599311515
Nevada,NV,2033,ssp585,High emissions (SSP585),projected,11.81533048085535,9.563885486564129,-2.251444994291221
Nevada,NV,2034,ssp585,High emissions (SSP585),projected,11.81533048085535,8.78725988647595,-3.0280705943793995
Nevada,NV,2035,ssp585,High emissions (SSP585),projected,11.81533048085535,10.339580994751016,-1.4757494861043334
Nevada,NV,2036,ssp585,High emissions (SSP585),projected,11.81533048085535,8.211170285512,-3.6041601953433484
New Hampshire,NH,2025,ssp126,Low emissions (SSP126),observed,6.923923450873072,6.923923450873072,0.0
New Hampshire,NH,2026,ssp126,Low emissions (SSP126),projected,6.923923450873072,7.024502260844148,0.10057880997107992
New Hampshire,NH,2027,ssp126,Low emissions (SSP126),projected,6.923923450873072,6.783885124020197,-0.14003832685287382
New Hampshire,NH,2028,ssp126,Low emissions (SSP126),projected,6.923923450873072,7.372341903130738,0.44841845225766724
New Hampshire,NH,2029,ssp126,Low emissions (SSP126),projected,6.923923450873072,6.932451341493206,0.008527890620136126
New Hampshire,NH,2030,ssp126,Low emissions (SSP126),projected,6.923923450873072,7.152397761150525,0.22847431027745527
New Hampshire,NH,2031,ssp126,Low emissions (SSP126),projected,6.923923450873072,6.813976481849775,-0.10994696902329534
New Hampshire,NH,2032,ssp126,Low emissions (SSP126),projected,6.923923450873072,6.205855660462248,-0.7180677904108234
New Hampshire,NH,2033,ssp126,Low emissions (SSP126),projected,6.923923450873072,6.294581478483127,-0.6293419723899432
New Hampshire,NH,2034,ssp126,Low emissions (SSP126),projected,6.923923450873072,7.438620166100228,0.5146967152271581
New Hampshire,NH,2035,ssp126,Low emissions (SSP126),projected,6.923923450873072,6.849834288354102,-0.074089162518969
New Hampshire,NH,2036,ssp126,Low emissions (SSP126),projected,6.923923450873072,6.611010188399919,-0.31291326247315127
New Hampshire,NH,2025,ssp245,Medium emissions (SSP245),observed,6.923923450873072,6.923923450873072,0.0
New Hampshire,NH,2026,ssp245,Medium emissions (SSP245),projected,6.923923450873072,7.3291462064642205,0.40522275559115034
New Hampshire,NH,2027,ssp245,Medium emissions (SSP245),projected,6.923923450873072,6.3764091471115165,-0.547514303761554
New Hampshire,NH,2028,ssp245,Medium emissions (SSP245),projected,6.923923450873072,6.46752455716707,-0.4563988937060008
New Hampshire,NH,2029,ssp245,Medium emissions (SSP245),projected,6.923923450873072,6.317757311316622,-0.606166139556448
New Hampshire,NH,2030,ssp245,Medium emissions (SSP245),projected,6.923923450873072,6.295180352237954,-0.6287430986351161
New Hampshire,NH,2031,ssp245,Medium emissions (SSP245),projected,6.923923450873072,6.9785960091663375,0.05467255829326817
New Hampshire,NH,2032,ssp245,Medium emissions (SSP245),projected,6.923923450873072,7.022423169852932,0.09849971897986194
New Hampshire,NH,2033,ssp245,Medium emissions (SSP245),projected,6.923923450873072,7.004709562541707,0.08078611166863642
New Hampshire,NH,2034,ssp245,Medium emissions (SSP245),projected,6.923923450873072,6.341972109995496,-0.5819513408775749
New Hampshire,NH,2035,ssp245,Medium emissions (SSP245),projected,6.923923450873072,6.427913936299545,-0.4960095145735263
New Hampshire,NH,2036,ssp245,Medium emissions (SSP245),projected,6.923923450873072,6.743565585675013,-0.18035786519805702
New Hampshire,NH,2025,ssp585,High emissions (SSP585),observed,6.923923450873072,6.923923450873072,0.0
New Hampshire,NH,2026,ssp585,High emissions (SSP585),projected,6.923923450873072,6.011796916390128,-0.9121265344829423
New Hampshire,NH,2027,ssp585,High emissions (SSP585),projected,6.923923450873072,6.380274427540165,-0.5436490233329058
New Hampshire,NH,2028,ssp585,High emissions (SSP585),projected,6.923923450873072,6.327311682504952,-0.5966117683681197
New Hampshire,NH,2029,ssp585,High emissions (SSP585),projected,6.923923450873072,7.371788453740808,0.44786500286773756
New Hampshire,NH,2030,ssp585,High emissions (SSP585),projected,6.923923450873072,6.290710258385353,-0.6332131924877173
New Hampshire,NH,2031,ssp585,High emissions (SSP585),projected,6.923923450873072,6.556266243055451,-0.3676572078176185
New Hampshire,NH,2032,ssp585,High emissions (SSP585),projected,6.923923450873072,8.015237907819438,1.0913144569463682
New Hampshire,NH,2033,ssp585,High emissions (SSP585),projected,6.923923450873072,6.360344492144542,-0.5635789587285289
New Hampshire,NH,2034,ssp585,High emissions (SSP585),projected,6.923923450873072,6.510788239933923,-0.4131352109391468
New Hampshire,NH,2035,ssp585,High emissions (SSP585),projected,6.923923450873072,6.911862552628021,-0.012060898245048279
New Hampshire,NH,2036,ssp585,High emissions (SSP585),projected,6.923923450873072,7.411674625032204,0.4877511741591329
New Jersey,NJ,2025,ssp126,Low emissions (SSP126),observed,12.101994987675342,12.101994987675342,0.0
New Jersey,NJ,2026,ssp126,Low emissions (SSP126),projected,12.101994987675342,11.072137150916008,-1.029857836759332
New Jersey,NJ,2027,ssp126,Low emissions (SSP126),projected,12.101994987675342,10.945461357533443,-1.1565336301418983
New Jersey,NJ,2028,ssp126,Low emissions (SSP126),projected,12.101994987675342,11.058667824553826,-1.0433271631215142
New Jersey,NJ,2029,ssp126,Low emissions (SSP126),projected,12.101994987675342,11.42461158099975,-0.6773834066755902
New Jersey,NJ,2030,ssp126,Low emissions (SSP126),projected,12.101994987675342,10.993332430106834,-1.1086625575685085
New Jersey,NJ,2031,ssp126,Low emissions (SSP126),projected,12.101994987675342,11.145575517125922,-0.9564194705494188
New Jersey,NJ,2032,ssp126,Low emissions (SSP126),projected,12.101994987675342,10.703996349104319,-1.397998638571023
New Jersey,NJ,2033,ssp126,Low emissions (SSP126),projected,12.101994987675342,10.722394156504434,-1.379600831170906
New Jersey,NJ,2034,ssp126,Low emissions (SSP126),projected,12.101994987675342,12.157714677392411,0.05571968971707069
New Jersey,NJ,2035,ssp126,Low emissions (SSP126),projected,12.101994987675342,11.158749085417101,-0.9432459022582383
New Jersey,NJ,2036,ssp126,Low emissions (SSP126),projected,12.101994987675342,10.933558981826991,-1.1684360058483494
New Jersey,NJ,2025,ssp245,Medium emissions (SSP245),observed,12.101994987675342,12.101994987675342,0.0
New Jersey,NJ,2026,ssp245,Medium emissions (SSP245),projected,12.101994987675342,11.516101936093628,-0.5858930515817122
New Jersey,NJ,2027,ssp245,Medium emissions (SSP245),projected,12.101994987675342,11.115272680917188,-0.9867223067581522
New Jersey,NJ,2028,ssp245,Medium emissions (SSP245),projected,12.101994987675342,10.690315843402718,-1.4116791442726229
New Jersey,NJ,2029,ssp245,Medium emissions (SSP245),projected,12.101994987675342,10.90023749733842,-1.2017574903369206
New Jersey,NJ,2030,ssp245,Medium emissions (SSP245),projected,12.101994987675342,10.794436599988112,-1.307558387687229
New Jersey,NJ,2031,ssp245,Medium emissions (SSP245),projected,12.101994987675342,11.351172933045708,-0.7508220546296324
New Jersey,NJ,2032,ssp245,Medium emissions (SSP245),projected,12.101994987675342,11.576022290057905,-0.5259726976174359
New Jersey,NJ,2033,ssp245,Medium emissions (SSP245),projected,12.101994987675342,11.3522737959407,-0.7497211917346399
New Jersey,NJ,2034,ssp245,Medium emissions (SSP245),projected,12.101994987675342,10.907440465227463,-1.1945545224478764
New Jersey,NJ,2035,ssp245,Medium emissions (SSP245),projected,12.101994987675342,10.748601247160355,-1.3533937405149872
New Jersey,NJ,2036,ssp245,Medium emissions (SSP245),projected,12.101994987675342,10.835622689843056,-1.2663722978322838
New Jersey,NJ,2025,ssp585,High emissions (SSP585),observed,12.101994987675342,12.101994987675342,0.0
New Jersey,NJ,2026,ssp585,High emissions (SSP585),projected,12.101994987675342,10.371455065412764,-1.7305399222625755
New Jersey,NJ,2027,ssp585,High emissions (SSP585),projected,12.101994987675342,10.797898745360612,-1.30409624231473
New Jersey,NJ,2028,ssp585,High emissions (SSP585),projected,12.101994987675342,10.482328031308853,-1.6196669563664865
New Jersey,NJ,2029,ssp585,High emissions (SSP585),projected,12.101994987675342,11.518253902748196,-0.5837410849271475
New Jersey,NJ,2030,ssp585,High emissions (SSP585),projected,12.101994987675342,10.585506550225979,-1.5164884374493621
New Jersey,NJ,2031,ssp585,High emissions (SSP585),projected,12.101994987675342,10.789157630798845,-1.3128373568764948
New Jersey,NJ,2032,ssp585,High emissions (SSP585),projected,12.101994987675342,11.43695490091058,-0.665040086764761
New Jersey,NJ,2033,ssp585,High emissions (SSP585),projected,12.101994987675342,10.650512519647,-1.4514824680283374
New Jersey,NJ,2034,ssp585,High emissions (SSP585),projected,12.101994987675342,10.797107689180825,-1.3048872984945157
New Jersey,NJ,2035,ssp585,High emissions (SSP585),projected,12.101994987675342,11.574314957186395,-0.5276800304889491
New Jersey,NJ,2036,ssp585,High emissions (SSP585),projected,12.101994987675342,11.487984266765613,-0.6140107209097287
New Mexico,NM,2025,ssp126,Low emissions (SSP126),observed,13.477203270478817,13.477203270478817,0.0
New Mexico,NM,2026,ssp126,Low emissions (SSP126),projected,13.477203270478817,13.169730191313786,-0.30747307916503064
New Mexico,NM,2027,ssp126,Low emissions (SSP126),projected,13.477203270478817,12.301366639071157,-1.175836631407661
New Mexico,NM,2028,ssp126,Low emissions (SSP126),projected,13.477203270478817,11.85165011204583,-1.6255531584329883
New Mexico,NM,2029,ssp126,Low emissions (SSP126),projected,13.477203270478817,12.311085048855299,-1.1661182216235186
New Mexico,NM,2030,ssp126,Low emissions (SSP126),projected,13.477203270478817,11.613373109825034,-1.863830160653783
New Mexico,NM,2031,ssp126,Low emissions (SSP126),projected,13.477203270478817,11.300336243898757,-2.176867026580062
New Mexico,NM,2032,ssp126,Low emissions (SSP126),projected,13.477203270478817,13.05954480110381,-0.4176584693750093
New Mexico,NM,2033,ssp126,Low emissions (SSP126),projected,13.477203270478817,11.527979979025059,-1.9492232914537582
New Mexico,NM,2034,ssp126,Low emissions (SSP126),projected,13.477203270478817,12.467884298005089,-1.009318972473729
New Mexico,NM,2035,ssp126,Low emissions (SSP126),projected,13.477203270478817,11.001135317680651,-2.476067952798168
New Mexico,NM,2036,ssp126,Low emissions (SSP126),projected,13.477203270478817,11.230283060970997,-2.2469202095078207
New Mexico,NM,2025,ssp245,Medium emissions (SSP245),observed,13.477203270478817,13.477203270478817,0.0
New Mexico,NM,2026,ssp245,Medium emissions (SSP245),projected,13.477203270478817,12.89907498856209,-0.5781282819167275
New Mexico,NM,2027,ssp245,Medium emissions (SSP245),projected,13.477203270478817,12.827231655170912,-0.6499716153079051
New Mexico,NM,2028,ssp245,Medium emissions (SSP245),projected,13.477203270478817,12.758411361748733,-0.718791908730085
New Mexico,NM,2029,ssp245,Medium emissions (SSP245),projected,13.477203270478817,13.024606595553871,-0.45259667492494593
New Mexico,NM,2030,ssp245,Medium emissions (SSP245),projected,13.477203270478817,12.043582238401813,-1.4336210320770055
New Mexico,NM,2031,ssp245,Medium emissions (SSP245),projected,13.477203270478817,13.493404325080238,0.016201054601420437
New Mexico,NM,2032,ssp245,Medium emissions (SSP245),projected,13.477203270478817,12.843365424780377,-0.6338378456984404
New Mexico,NM,2033,ssp245,Medium emissions (SSP245),projected,13.477203270478817,13.724096323262971,0.24689305278415313
New Mexico,NM,2034,ssp245,Medium emissions (SSP245),projected,13.477203270478817,12.49190272501134,-0.9853005454674794
New Mexico,NM,2035,ssp245,Medium emissions (SSP245),projected,13.477203270478817,11.905012440008896,-1.5721908304699217
New Mexico,NM,2036,ssp245,Medium emissions (SSP245),projected,13.477203270478817,12.541874966457373,-0.9353283040214454
New Mexico,NM,2025,ssp585,High emissions (SSP585),observed,13.477203270478817,13.477203270478817,0.0
New Mexico,NM,2026,ssp585,High emissions (SSP585),projected,13.477203270478817,12.476580692361193,-1.0006225781176246
New Mexico,NM,2027,ssp585,High emissions (SSP585),projected,13.477203270478817,13.455666949572889,-0.021536320905928222
New Mexico,NM,2028,ssp585,High emissions (SSP585),projected,13.477203270478817,11.043606975188236,-2.4335962952905805
New Mexico,NM,2029,ssp585,High emissions (SSP585),projected,13.477203270478817,11.84659895035732,-1.6306043201214981
New Mexico,NM,2030,ssp585,High emissions (SSP585),projected,13.477203270478817,13.17912157499965,-0.29808169547916996
New Mexico,NM,2031,ssp585,High emissions (SSP585),projected,13.477203270478817,11.758553899417702,-1.718649371061114
New Mexico,NM,2032,ssp585,High emissions (SSP585),projected,13.477203270478817,11.171304356319627,-2.3058989141591897
New Mexico,NM,2033,ssp585,High emissions (SSP585),projected,13.477203270478817,12.33297444321323,-1.1442288272655885
New Mexico,NM,2034,ssp585,High emissions (SSP585),projected,13.477203270478817,13.249626674033308,-0.22757659644550948
New Mexico,NM,2035,ssp585,High emissions (SSP585),projected,13.477203270478817,14.43056295917015,0.9533596886913316
New Mexico,NM,2036,ssp585,High emissions (SSP585),projected,13.477203270478817,11.421335001194262,-2.055868269284557
New York,NY,2025,ssp126,Low emissions (SSP126),observed,7.87993020304068,7.87993020304068,0.0
New York,NY,2026,ssp126,Low emissions (SSP126),projected,7.87993020304068,7.429663593262752,-0.450266609777926
New York,NY,2027,ssp126,Low emissions (SSP126),projected,7.87993020304068,7.3959192283492765,-0.4840109746914027
New York,NY,2028,ssp126,Low emissions (SSP126),projected,7.87993020304068,7.7585991269692585,-0.12133107607142057
New York,NY,2029,ssp126,Low emissions (SSP126),projected,7.87993020304068,7.7369305483975825,-0.14299965464309686
New York,NY,2030,ssp126,Low emissions (SSP126),projected,7.87993020304068,7.578434049008051,-0.3014961540326279
New York,NY,2031,ssp126,Low emissions (SSP126),projected,7.87993020304068,7.386326683775615,-0.4936035192650637
New York,NY,2032,ssp126,Low emissions (SSP126),projected,7.87993020304068,6.87271061032458,-1.007219592716099
New York,NY,2033,ssp126,Low emissions (SSP126),projected,7.87993020304068,6.81332044289656,-1.0666097601441187
New York,NY,2034,ssp126,Low emissions (SSP126),projected,7.87993020304068,8.296702872426428,0.4167726693857492
New York,NY,2035,ssp126,Low emissions (SSP126),projected,7.87993020304068,7.22405440038325,-0.65587580265743
New York,NY,2036,ssp126,Low emissions (SSP126),projected,7.87993020304068,7.002985600309179,-0.8769446027314995
New York,NY,2025,ssp245,Medium emissions (SSP245),observed,7.87993020304068,7.87993020304068,0.0
New York,NY,2026,ssp245,Medium emissions (SSP245),projected,7.87993020304068,7.667836832259131,-0.2120933707815481
New York,NY,2027,ssp245,Medium emissions (SSP245),projected,7.87993020304068,6.955675324072174,-0.9242548789685041
New York,NY,2028,ssp245,Medium emissions (SSP245),projected,7.87993020304068,7.094181575575936,-0.7857486274647415
New York,NY,2029,ssp245,Medium emissions (SSP245),projected,7.87993020304068,7.156980778622116,-0.7229494244185637
New York,NY,2030,ssp245,Medium emissions (SSP245),projected,7.87993020304068,6.741361701541402,-1.138568501499277
New York,NY,2031,ssp245,Medium emissions (SSP245),projected,7.87993020304068,7.638406971747848,-0.2415232312928303
New York,NY,2032,ssp245,Medium emissions (SSP245),projected,7.87993020304068,7.614248614837448,-0.2656815882032303
New York,NY,2033,ssp245,Medium emissions (SSP245),projected,7.87993020304068,7.677651782300322,-0.20227842074035746
New York,NY,2034,ssp245,Medium emissions (SSP245),projected,7.87993020304068,7.02130376356278,-0.8586264394778989
New York,NY,2035,ssp245,Medium emissions (SSP245),projected,7.87993020304068,6.883579738943917,-0.9963504640967599
New York,NY,2036,ssp245,Medium emissions (SSP245),projected,7.87993020304068,7.276984965334344,-0.602945237706333
New York,NY,2025,ssp585,High emissions (SSP585),observed,7.87993020304068,7.87993020304068,0.0
New York,NY,2026,ssp585,High emissions (SSP585),projected,7.87993020304068,6.3443591342413725,-1.535571068799306
New York,NY,2027,ssp585,High emissions (SSP585),projected,7.87993020304068,7.007160094432226,-0.8727701086084529
New York,NY,2028,ssp585,High emissions (SSP585),projected,7.87993020304068,6.874153837351787,-1.0057763656888923
New York,NY,2029,ssp585,High emissions (SSP585),projected,7.87993020304068,8.196241514938022,0.31631131189734285
New York,NY,2030,ssp585,High emissions (SSP585),projected,7.87993020304068,6.899880623980355,-0.9800495790603244
New York,NY,2031,ssp585,High emissions (SSP585),projected,7.87993020304068,7.246286691401073,-0.6336435116396062
New York,NY,2032,ssp585,High emissions (SSP585),projected,7.87993020304068,8.398660992952482,0.5187307899118034
New York,NY,2033,ssp585,High emissions (SSP585),projected,7.87993020304068,6.982412363686412,-0.8975178393542669
New York,NY,2034,ssp585,High emissions (SSP585),projected,7.87993020304068,7.27693150526227,-0.6029986977784079
New York,NY,2035,ssp585,High emissions (SSP585),projected,7.87993020304068,7.67947562645298,-0.20045457658769808
New York,NY,2036,ssp585,High emissions (SSP585),projected,7.87993020304068,7.974250548418845,0.0943203453781681
North Carolina,NC,2025,ssp126,Low emissions (SSP126),observed,15.520232971540429,15.520232971540429,0.0
North Carolina,NC,2026,ssp126,Low emissions (SSP126),projected,15.520232971540429,13.447963966263648,-2.0722690052767794
North Carolina,NC,2027,ssp126,Low emissions (SSP126),projected,15.520232971540429,13.740176193804972,-1.7800567777354561
North Carolina,NC,2028,ssp126,Low emissions (SSP126),projected,15.520232971540429,13.609205280961808,-1.9110276905786183
North Carolina,NC,2029,ssp126,Low emissions (SSP126),projected,15.520232971540429,13.886396716938455,-1.6338362546019758
North Carolina,NC,2030,ssp126,Low emissions (SSP126),projected,15.520232971540429,13.227318193091213,-2.2929147784492185
North Carolina,NC,2031,ssp126,Low emissions (SSP126),projected,15.520232971540429,13.727461572262435,-1.7927713992779943
North Carolina,NC,2032,ssp126,Low emissions (SSP126),projected,15.520232971540429,13.980891190895687,-1.539341780644743
North Carolina,NC,2033,ssp126,Low emissions (SSP126),projected,15.520232971540429,13.182483160860139,-2.337749810680287
North Carolina,NC,2034,ssp126,Low emissions (SSP126),projected,15.520232971540429,14.986645880056562,-0.5335870914838682
North Carolina,NC,2035,ssp126,Low emissions (SSP126),projected,15.520232971540429,13.579755511089296,-1.9404774604511337
North Carolina,NC,2036,ssp126,Low emissions (SSP126),projected,15.520232971540429,13.603100175492951,-1.9171327960474775
North Carolina,NC,2025,ssp245,Medium emissions (SSP245),observed,15.520232971540429,15.520232971540429,0.0
North Carolina,NC,2026,ssp245,Medium emissions (SSP245),projected,15.520232971540429,13.898955485014323,-1.6212774865261066
North Carolina,NC,2027,ssp245,Medium emissions (SSP245),projected,15.520232971540429,14.276581404880822,-1.2436515666596035
North Carolina,NC,2028,ssp245,Medium emissions (SSP245),projected,15.520232971540429,13.17672966545401,-2.3435033060864194
North Carolina,NC,2029,ssp245,Medium emissions (SSP245),projected,15.520232971540429,14.041080432308814,-1.4791525392316134
North Carolina,NC,2030,ssp245,Medium emissions (SSP245),projected,15.520232971540429,13.765961602974151,-1.7542713685662776
North Carolina,NC,2031,ssp245,Medium emissions (SSP245),projected,15.520232971540429,14.383281737995791,-1.13695123354464
North Carolina,NC,2032,ssp245,Medium emissions (SSP245),projected,15.520232971540429,13.941800301526406,-1.5784326700140225
North Carolina,NC,2033,ssp245,Medium emissions (SSP245),projected,15.520232971540429,13.914031872083825,-1.6062010994566038
North Carolina,NC,2034,ssp245,Medium emissions (SSP245),projected,15.520232971540429,13.97642330010956,-1.5438096714308691
North Carolina,NC,2035,ssp245,Medium emissions (SSP245),projected,15.520232971540429,13.406976892002284,-2.1132560795381448
North Carolina,NC,2036,ssp245,Medium emissions (SSP245),projected,15.520232971540429,13.851749593623806,-1.6684833779166208
