year,lat,lon,ssp245,ssp585,difference
2030,25.5,-101.875,0.76797485,0.17871094,-0.5892639
2030,25.5,-100.625,0.9102783,0.5888977,-0.32138062
2030,25.5,-99.375,0.68917847,1.019989,0.33081055
2030,25.5,-98.125,0.56781006,0.70718384,0.13937378
2030,25.5,-96.875,0.64901733,0.20709229,-0.44192505
2030,25.5,-95.625,0.66659546,-0.04449463,-0.7110901
2030,25.5,-94.375,0.6805725,-0.11935425,-0.79992676
2030,25.5,-93.125,0.67144775,-0.16143799,-0.83288574
2030,25.5,-91.875,0.6592102,-0.20407104,-0.86328125
2030,25.5,-90.625,0.6513672,-0.22390747,-0.87527466
2030,25.5,-89.375,0.65026855,-0.19659424,-0.8468628
2030,25.5,-88.125,0.6746216,-0.16329956,-0.83792114
2030,25.5,-86.875,0.690979,-0.13195801,-0.822937
2030,25.5,-85.625,0.68981934,-0.10891724,-0.7987366
2030,25.5,-84.375,0.6990967,-0.087768555,-0.78686523
2030,25.5,-83.125,0.7017212,-0.061676025,-0.7633972
2030,25.5,-81.875,0.6035156,-0.07733154,-0.68084717
2030,25.5,-80.625,0.5074463,-0.08483887,-0.59228516
2030,25.5,-79.375,0.6288452,-0.06442261,-0.6932678
2030,25.5,-78.125,0.54953,-0.09225464,-0.64178467
2030,25.5,-76.875,0.5325928,-0.031921387,-0.56451416
2030,25.5,-75.625,0.57110596,0.050476074,-0.5206299
2030,25.5,-74.375,0.59680176,0.13684082,-0.45996094
2030,25.5,-73.125,0.63934326,0.17367554,-0.46566772
2030,25.5,-71.875,0.69088745,0.23770142,-0.45318604
2030,25.5,-70.625,0.71899414,0.25,-0.46899414
2030,25.5,-69.375,0.70217896,0.2541809,-0.44799805
2030,25.5,-68.125,0.6842041,0.25839233,-0.42581177
2030,25.5,-66.875,0.6574707,0.28015137,-0.37731934
2030,26.5,-124.37499999999997,0.82803345,0.73269653,-0.095336914
2030,26.5,-123.125,0.7474365,0.7750244,0.02758789
2030,26.5,-121.87499999999997,0.6871643,0.848114,0.1609497
2030,26.5,-120.625,0.6470337,0.9533386,0.30630493
2030,26.5,-119.37499999999997,0.6220093,0.9918213,0.369812
2030,26.5,-118.125,0.60861206,0.9954529,0.38684082
2030,26.5,-116.87499999999997,0.6270752,1.0493164,0.4222412
2030,26.5,-115.625,0.57580566,0.99819946,0.4223938
2030,26.5,-114.375,0.50753784,0.9659424,0.45840454
2030,26.5,-113.125,0.40518188,0.9858093,0.58062744
2030,26.5,-111.875,0.42022705,1.0142822,0.5940552
2030,26.5,-110.62500000000003,0.7052307,0.7624817,0.057250977
2030,26.5,-109.375,0.74575806,0.45611572,-0.28964233
2030,26.5,-108.12500000000003,0.743927,0.64141846,-0.102508545
2030,26.5,-106.875,0.73812866,0.9446411,0.20651245
2030,26.5,-105.62499999999997,0.92025757,0.7746277,-0.14562988
2030,26.5,-104.375,0.8634949,0.51174927,-0.3517456
2030,26.5,-103.125,0.69192505,0.3708496,-0.32107544
2030,26.5,-101.875,0.82162476,0.85809326,0.036468506
2030,26.5,-100.625,0.70526123,1.2946472,0.589386
2030,26.5,-99.375,0.75027466,1.221344,0.47106934
2030,26.5,-98.125,0.58114624,0.7986145,0.21746826
2030,26.5,-96.875,0.7026367,0.27963257,-0.42300415
2030,26.5,-95.625,0.7106323,0.044433594,-0.66619873
2030,26.5,-94.375,0.7158203,-0.041412354,-0.75723267
2030,26.5,-93.125,0.7211304,-0.098480225,-0.8196106
2030,26.5,-91.875,0.7201843,-0.15625,-0.8764343
2030,26.5,-90.625,0.7069397,-0.19857788,-0.9055176
2030,26.5,-89.375,0.6833496,-0.19793701,-0.8812866
2030,26.5,-88.125,0.6834717,-0.16918945,-0.85266113
2030,26.5,-86.875,0.70422363,-0.12786865,-0.8320923
2030,26.5,-85.625,0.7026062,-0.082855225,-0.7854614
2030,26.5,-84.375,0.7063904,-0.03894043,-0.7453308
2030,26.5,-83.125,0.6869507,0.0048828125,-0.6820679
2030,26.5,-81.875,0.34597778,-0.0004272461,-0.34640503
2030,26.5,-80.625,0.20071411,0.01876831,-0.1819458
2030,26.5,-79.375,0.58187866,-0.05987549,-0.64175415
2030,26.5,-78.125,0.5576477,-0.09710693,-0.65475464
2030,26.5,-76.875,0.5286865,-0.04751587,-0.5762024
2030,26.5,-75.625,0.5734863,0.054138184,-0.51934814
2030,26.5,-74.375,0.58987427,0.1401062,-0.44976807
2030,26.5,-73.125,0.5930481,0.17086792,-0.42218018
2030,26.5,-71.875,0.6247864,0.19082642,-0.43395996
2030,26.5,-70.625,0.65631104,0.18572998,-0.47058105
2030,26.5,-69.375,0.6349182,0.20089722,-0.434021
2030,26.5,-68.125,0.5977478,0.23416138,-0.36358643
2030,26.5,-66.875,0.5536804,0.2543335,-0.29934692
2030,27.5,-124.37499999999997,0.976593,0.74316406,-0.23342896
2030,27.5,-123.125,0.8731079,0.7659302,-0.107177734
2030,27.5,-121.87499999999997,0.77059937,0.83221436,0.06161499
2030,27.5,-120.625,0.7156677,0.9282837,0.21261597
2030,27.5,-119.37499999999997,0.686676,0.9756775,0.28900146
2030,27.5,-118.125,0.644104,0.97195435,0.32785034
2030,27.5,-116.87499999999997,0.6715698,0.99923706,0.32766724
2030,27.5,-115.625,0.6427307,1.0574646,0.4147339
2030,27.5,-114.375,0.507782,1.2561951,0.7484131
2030,27.5,-113.125,0.50961304,1.2085876,0.6989746
2030,27.5,-111.875,0.649353,0.96017456,0.31082153
2030,27.5,-110.62500000000003,0.6255188,0.67144775,0.045928955
2030,27.5,-109.375,0.56884766,0.66378784,0.094940186
2030,27.5,-108.12500000000003,0.6833801,0.8550415,0.17166138
2030,27.5,-106.875,1.0600281,0.86920166,-0.19082642
2030,27.5,-105.62499999999997,1.1952515,0.8170471,-0.37820435
2030,27.5,-104.375,1.1144714,0.6020508,-0.51242065
2030,27.5,-103.125,0.87820435,0.5503235,-0.32788086
2030,27.5,-101.875,1.013977,1.1798706,0.16589355
2030,27.5,-100.625,0.7208557,1.4259033,0.7050476
2030,27.5,-99.375,0.6036377,1.2306213,0.62698364
2030,27.5,-98.125,0.6010132,0.92507935,0.32406616
2030,27.5,-96.875,0.7892761,0.49710083,-0.2921753
2030,27.5,-95.625,0.7829895,0.21810913,-0.5648804
2030,27.5,-94.375,0.79226685,0.1005249,-0.69174194
2030,27.5,-93.125,0.8101196,0.005279541,-0.8048401
2030,27.5,-91.875,0.81036377,-0.046691895,-0.85705566
2030,27.5,-90.625,0.7879944,-0.09222412,-0.8802185
2030,27.5,-89.375,0.75094604,-0.112854004,-0.86380005
2030,27.5,-88.125,0.72436523,-0.11752319,-0.8418884
2030,27.5,-86.875,0.7296753,-0.08267212,-0.8123474
2030,27.5,-85.625,0.7395325,-0.027526855,-0.7670593
2030,27.5,-84.375,0.74835205,0.028625488,-0.71972656
2030,27.5,-83.125,0.71328735,0.07409668,-0.6391907
2030,27.5,-81.875,0.23834229,-0.010314941,-0.24865723
2030,27.5,-80.625,0.24380493,-0.018920898,-0.26272583
2030,27.5,-79.375,0.5960083,-0.059295654,-0.65530396
2030,27.5,-78.125,0.55358887,-0.058410645,-0.6119995
2030,27.5,-76.875,0.50231934,-0.0256958,-0.52801514
2030,27.5,-75.625,0.53256226,0.07458496,-0.4579773
2030,27.5,-74.375,0.53796387,0.16296387,-0.375
2030,27.5,-73.125,0.519989,0.17654419,-0.34344482
2030,27.5,-71.875,0.5338745,0.17340088,-0.36047363
2030,27.5,-70.625,0.5682373,0.1572876,-0.4109497
2030,27.5,-69.375,0.5563965,0.18066406,-0.37573242
2030,27.5,-68.125,0.5041504,0.21813965,-0.28601074
2030,27.5,-66.875,0.45269775,0.2321167,-0.22058105
2030,28.500000000000004,-124.37499999999997,1.0751953,0.6894531,-0.3857422
2030,28.500000000000004,-123.125,0.9981384,0.71017456,-0.28796387
2030,28.500000000000004,-121.87499999999997,0.8918762,0.7799072,-0.111968994
2030,28.500000000000004,-120.625,0.8097534,0.8711853,0.061431885
2030,28.500000000000004,-119.37499999999997,0.74920654,0.94329834,0.1940918
2030,28.500000000000004,-118.125,0.6763611,0.9621277,0.2857666
2030,28.500000000000004,-116.87499999999997,0.7178345,0.9541931,0.23635864
2030,28.500000000000004,-115.625,0.7677307,1.0417786,0.27404785
2030,28.500000000000004,-114.375,0.5673218,1.3505554,0.78323364
2030,28.500000000000004,-113.125,0.64630127,1.204773,0.5584717
2030,28.500000000000004,-111.875,0.77786255,0.95321655,0.175354
2030,28.500000000000004,-110.62500000000003,0.5534363,0.8155823,0.262146
2030,28.500000000000004,-109.375,0.5007019,0.9258423,0.42514038
2030,28.500000000000004,-108.12500000000003,0.8606262,1.0689697,0.2083435
2030,28.500000000000004,-106.875,1.2786255,1.1210938,-0.15753174
2030,28.500000000000004,-105.62499999999997,1.2935791,1.1067505,-0.18682861
2030,28.500000000000004,-104.375,1.1333008,0.8411865,-0.29211426
2030,28.500000000000004,-103.125,1.0301819,0.70407104,-0.32611084
2030,28.500000000000004,-101.875,1.0189819,1.2720337,0.25305176
2030,28.500000000000004,-100.625,0.86203,1.591095,0.72906494
2030,28.500000000000004,-99.375,0.52597046,1.4356079,0.90963745
2030,28.500000000000004,-98.125,0.54467773,1.2024536,0.6577759
2030,28.500000000000004,-96.875,0.66815186,0.94854736,0.2803955
2030,28.500000000000004,-95.625,0.8217163,0.672699,-0.14901733
2030,28.500000000000004,-94.375,0.9040222,0.42523193,-0.47879028
2030,28.500000000000004,-93.125,0.9074707,0.19793701,-0.7095337
2030,28.500000000000004,-91.875,0.9143677,0.12503052,-0.78933716
2030,28.500000000000004,-90.625,0.8789673,0.052001953,-0.82696533
2030,28.500000000000004,-89.375,0.807312,-0.0022888184,-0.80960083
2030,28.500000000000004,-88.125,0.76950073,-0.022216797,-0.7917175
2030,28.500000000000004,-86.875,0.76208496,0.00982666,-0.7522583
2030,28.500000000000004,-85.625,0.8204346,0.062347412,-0.75808716
2030,28.500000000000004,-84.375,0.8643799,0.10977173,-0.75460815
2030,28.500000000000004,-83.125,0.7103882,0.09024048,-0.6201477
2030,28.500000000000004,-81.875,0.2842102,0.0015869141,-0.2826233
2030,28.500000000000004,-80.625,0.39733887,0.059448242,-0.33789062
2030,28.500000000000004,-79.375,0.59591675,-0.050689697,-0.64660645
2030,28.500000000000004,-78.125,0.4721985,-0.019012451,-0.49121094
2030,28.500000000000004,-76.875,0.4212036,0.0390625,-0.3821411
2030,28.500000000000004,-75.625,0.44177246,0.10784912,-0.33392334
2030,28.500000000000004,-74.375,0.46517944,0.1776123,-0.28756714
2030,28.500000000000004,-73.125,0.44274902,0.18984985,-0.25289917
2030,28.500000000000004,-71.875,0.44580078,0.16589355,-0.27990723
2030,28.500000000000004,-70.625,0.47058105,0.14233398,-0.32824707
2030,28.500000000000004,-69.375,0.46640015,0.18063354,-0.2857666
2030,28.500000000000004,-68.125,0.4272766,0.22198486,-0.20529175
2030,28.500000000000004,-66.875,0.39187622,0.22717285,-0.16470337
2030,29.500000000000004,-124.37499999999997,1.0430603,0.6668396,-0.3762207
2030,29.500000000000004,-123.125,1.0214539,0.6717224,-0.34973145
2030,29.500000000000004,-121.87499999999997,0.9654846,0.73651123,-0.22897339
2030,29.500000000000004,-120.625,0.8930359,0.850647,-0.042388916
2030,29.500000000000004,-119.37499999999997,0.796875,0.887146,0.090270996
2030,29.500000000000004,-118.125,0.7236328,0.8938904,0.17025757
2030,29.500000000000004,-116.87499999999997,0.7619629,0.94384766,0.18188477
2030,29.500000000000004,-115.625,0.6628113,1.3624268,0.6996155
2030,29.500000000000004,-114.375,0.41674805,1.5717468,1.1549988
2030,29.500000000000004,-113.125,0.6956787,1.1368103,0.4411316
2030,29.500000000000004,-111.875,0.7560425,1.3597717,0.60372925
2030,29.500000000000004,-110.62500000000003,0.5632324,1.1812744,0.618042
2030,29.500000000000004,-109.375,0.43881226,1.0679626,0.6291504
2030,29.500000000000004,-108.12500000000003,0.76464844,1.1778564,0.413208
2030,29.500000000000004,-106.875,1.0863953,1.1438293,0.057434082
2030,29.500000000000004,-105.62499999999997,1.2298279,1.304718,0.07489014
2030,29.500000000000004,-104.375,1.1085815,1.1560974,0.04751587
2030,29.500000000000004,-103.125,0.9228821,1.0481873,0.12530518
2030,29.500000000000004,-101.875,0.90393066,1.3272095,0.4232788
2030,29.500000000000004,-100.625,0.8505554,1.6911011,0.84054565
2030,29.500000000000004,-99.375,0.6453552,1.6923828,1.0470276
2030,29.500000000000004,-98.125,0.5362854,1.4148865,0.8786011
2030,29.500000000000004,-96.875,0.43536377,1.2134705,0.7781067
2030,29.500000000000004,-95.625,0.5145874,0.9897461,0.4751587
2030,29.500000000000004,-94.375,0.85110474,0.7923279,-0.058776855
2030,29.500000000000004,-93.125,0.97561646,0.5729065,-0.40270996
2030,29.500000000000004,-91.875,1.1812744,0.6290283,-0.5522461
2030,29.500000000000004,-90.625,1.1908875,0.43637085,-0.7545166
2030,29.500000000000004,-89.375,0.98410034,0.117004395,-0.86709595
2030,29.500000000000004,-88.125,0.86224365,0.080596924,-0.7816467
2030,29.500000000000004,-86.875,0.89871216,0.102752686,-0.7959595
2030,29.500000000000004,-85.625,1.0229187,0.19299316,-0.82992554
2030,29.500000000000004,-84.375,1.0356445,0.20343018,-0.83221436
2030,29.500000000000004,-83.125,0.99505615,0.36297607,-0.6320801
2030,29.500000000000004,-81.875,0.7677002,0.2536316,-0.5140686
2030,29.500000000000004,-80.625,0.6205139,0.11367798,-0.50683594
2030,29.500000000000004,-79.375,0.5604248,-0.02734375,-0.58776855
2030,29.500000000000004,-78.125,0.40844727,0.01159668,-0.3968506
2030,29.500000000000004,-76.875,0.35388184,0.063568115,-0.29031372
2030,29.500000000000004,-75.625,0.3572693,0.10610962,-0.25115967
2030,29.500000000000004,-74.375,0.38632202,0.19018555,-0.19613647
2030,29.500000000000004,-73.125,0.38659668,0.23565674,-0.15093994
2030,29.500000000000004,-71.875,0.3831787,0.21548462,-0.16769409
2030,29.500000000000004,-70.625,0.37802124,0.21240234,-0.1656189
2030,29.500000000000004,-69.375,0.38095093,0.24282837,-0.13812256
2030,29.500000000000004,-68.125,0.37472534,0.25949097,-0.115234375
2030,29.500000000000004,-66.875,0.3526001,0.24398804,-0.10861206
2030,30.5,-124.37499999999997,0.98410034,0.6871033,-0.29699707
2030,30.5,-123.125,0.9421387,0.66534424,-0.27679443
2030,30.5,-121.87499999999997,0.8901062,0.70028687,-0.18981934
2030,30.5,-120.625,0.8477783,0.78878784,-0.05899048
2030,30.5,-119.37499999999997,0.76745605,0.7807617,0.013305664
2030,30.5,-118.125,0.7713928,0.7926636,0.021270752
2030,30.5,-116.87499999999997,0.81759644,1.0336609,0.21606445
2030,30.5,-115.625,0.5437927,1.7884521,1.2446594
2030,30.5,-114.375,0.3833313,1.5142212,1.1308899
2030,30.5,-113.125,0.5794678,1.3165588,0.73709106
2030,30.5,-111.875,0.6567688,1.7274475,1.0706787
2030,30.5,-110.62500000000003,0.35983276,1.4013977,1.041565
2030,30.5,-109.375,0.28182983,1.2418823,0.9600525
2030,30.5,-108.12500000000003,0.4527588,1.1872559,0.7344971
2030,30.5,-106.875,0.54067993,1.1416321,0.60095215
2030,30.5,-105.62499999999997,0.7362366,1.3887329,0.65249634
2030,30.5,-104.375,0.85354614,1.4134216,0.5598755
2030,30.5,-103.125,0.6779175,1.4139099,0.73599243
2030,30.5,-101.875,0.5073242,1.41745,0.91012573
2030,30.5,-100.625,0.4734192,1.6608276,1.1874084
2030,30.5,-99.375,0.3991394,1.7120056,1.3128662
2030,30.5,-98.125,0.29067993,1.4949646,1.2042847
2030,30.5,-96.875,0.20635986,1.2740173,1.0676575
2030,30.5,-95.625,0.24914551,1.0958862,0.8467407
2030,30.5,-94.375,0.68588257,1.065918,0.3800354
2030,30.5,-93.125,0.9180298,1.0840454,0.16601562
2030,30.5,-91.875,1.1811829,1.0299683,-0.1512146
2030,30.5,-90.625,1.3754883,0.592041,-0.78344727
2030,30.5,-89.375,1.4219971,0.2732849,-1.1487122
2030,30.5,-88.125,1.0973206,0.27044678,-0.8268738
2030,30.5,-86.875,1.1375427,0.31567383,-0.8218689
2030,30.5,-85.625,1.164917,0.3908081,-0.7741089
2030,30.5,-84.375,1.1685181,0.32910156,-0.8394165
2030,30.5,-83.125,1.3049011,0.57250977,-0.73239136
2030,30.5,-81.875,1.228363,0.4763794,-0.75198364
2030,30.5,-80.625,0.7935486,0.19104004,-0.60250854
2030,30.5,-79.375,0.56817627,-0.0072631836,-0.57543945
2030,30.5,-78.125,0.4230652,0.0061950684,-0.41687012
2030,30.5,-76.875,0.3496399,0.03955078,-0.3100891
2030,30.5,-75.625,0.30160522,0.058013916,-0.24359131
2030,30.5,-74.375,0.25042725,0.109802246,-0.140625
2030,30.5,-73.125,0.2822876,0.2345581,-0.047729492
2030,30.5,-71.875,0.3279724,0.31600952,-0.011962891
2030,30.5,-70.625,0.32504272,0.31356812,-0.011474609
2030,30.5,-69.375,0.3277588,0.31463623,-0.013122559
2030,30.5,-68.125,0.32546997,0.32043457,-0.0050354004
2030,30.5,-66.875,0.3102417,0.33843994,0.028198242
2030,31.5,-124.37499999999997,0.9831848,0.664093,-0.3190918
2030,31.5,-123.125,0.90057373,0.6387329,-0.26184082
2030,31.5,-121.87499999999997,0.80648804,0.67785645,-0.12863159
2030,31.5,-120.625,0.7872925,0.73043823,-0.056854248
2030,31.5,-119.37499999999997,0.75216675,0.69989014,-0.05227661
2030,31.5,-118.125,0.81970215,0.7470093,-0.07269287
2030,31.5,-116.87499999999997,0.8453064,1.1890564,0.34375
2030,31.5,-115.625,0.5793457,1.9797363,1.4003906
2030,31.5,-114.375,0.4524536,1.6845398,1.2320862
2030,31.5,-113.125,0.43112183,1.6972046,1.2660828
2030,31.5,-111.875,0.5928345,1.6647034,1.0718689
2030,31.5,-110.62500000000003,0.29153442,1.4130249,1.1214905
2030,31.5,-109.375,0.12347412,1.3950806,1.2716064
2030,31.5,-108.12500000000003,0.15664673,1.3153687,1.1587219
2030,31.5,-106.875,0.19760132,1.2861633,1.088562
2030,31.5,-105.62499999999997,0.22528076,1.4641724,1.2388916
2030,31.5,-104.375,0.37579346,1.5592041,1.1834106
2030,31.5,-103.125,0.32650757,1.5585022,1.2319946
2030,31.5,-101.875,0.25341797,1.5948486,1.3414307
2030,31.5,-100.625,0.21655273,1.7051392,1.4885864
2030,31.5,-99.375,0.09121704,1.6656189,1.5744019
2030,31.5,-98.125,0.10598755,1.5377502,1.4317627
2030,31.5,-96.875,0.15582275,1.2587585,1.1029358
2030,31.5,-95.625,0.2937622,1.0579529,0.7641907
2030,31.5,-94.375,0.56817627,0.9463806,0.37820435
2030,31.5,-93.125,0.77233887,0.98150635,0.20916748
2030,31.5,-91.875,0.9197693,0.9139099,-0.005859375
2030,31.5,-90.625,1.1281738,0.7243042,-0.40386963
2030,31.5,-89.375,1.2467041,0.5184326,-0.7282715
2030,31.5,-88.125,1.2375793,0.80062866,-0.43695068
2030,31.5,-86.875,1.1584167,0.5913696,-0.5670471
2030,31.5,-85.625,1.0910645,0.45077515,-0.6402893
2030,31.5,-84.375,1.3223267,0.28115845,-1.0411682
2030,31.5,-83.125,1.4082031,0.2680664,-1.1401367
2030,31.5,-81.875,1.3203125,0.2510376,-1.0692749
2030,31.5,-80.625,0.8686218,0.17266846,-0.69595337
2030,31.5,-79.375,0.6078491,-0.033721924,-0.64157104
2030,31.5,-78.125,0.4815979,-0.020111084,-0.501709
2030,31.5,-76.875,0.39395142,0.012390137,-0.38156128
2030,31.5,-75.625,0.29855347,0.017730713,-0.28082275
2030,31.5,-74.375,0.18661499,0.042907715,-0.14370728
2030,31.5,-73.125,0.20632935,0.17617798,-0.030151367
2030,31.5,-71.875,0.2800293,0.3196411,0.039611816
2030,31.5,-70.625,0.31271362,0.369812,0.05709839
2030,31.5,-69.375,0.33883667,0.40527344,0.06643677
2030,31.5,-68.125,0.3451538,0.44631958,0.10116577
2030,31.5,-66.875,0.32617188,0.4779358,0.15176392
2030,32.5,-124.37499999999997,0.9840088,0.5475769,-0.43643188
2030,32.5,-123.125,0.91342163,0.5761719,-0.33724976
2030,32.5,-121.87499999999997,0.80252075,0.69744873,-0.10507202
2030,32.5,-120.625,0.8036499,0.7224426,-0.081207275
2030,32.5,-119.37499999999997,0.84277344,0.70977783,-0.1329956
2030,32.5,-118.125,0.9215698,0.8227844,-0.0987854
2030,32.5,-116.87499999999997,0.83084106,1.4932556,0.66241455
2030,32.5,-115.625,0.6628418,2.0961914,1.4333496
2030,32.5,-114.375,0.57876587,2.0204468,1.4416809
2030,32.5,-113.125,0.41671753,1.9513245,1.5346069
2030,32.5,-111.875,0.542572,1.8509521,1.3083801
2030,32.5,-110.62500000000003,0.28970337,1.646759,1.3570557
2030,32.5,-109.375,0.06500244,1.5362854,1.471283
2030,32.5,-108.12500000000003,0.022277832,1.550354,1.5280762
2030,32.5,-106.875,0.19967651,1.4710388,1.2713623
2030,32.5,-105.62499999999997,0.11355591,1.5772095,1.4636536
2030,32.5,-104.375,0.09051514,1.5948486,1.5043335
2030,32.5,-103.125,0.05178833,1.6086121,1.5568237
2030,32.5,-101.875,-0.036376953,1.6421204,1.6784973
2030,32.5,-100.625,0.07476807,1.6219177,1.5471497
2030,32.5,-99.375,-0.021331787,1.6164246,1.6377563
2030,32.5,-98.125,0.13699341,1.5904236,1.4534302
2030,32.5,-96.875,0.39605713,1.3149109,0.91885376
2030,32.5,-95.625,0.4993286,1.014801,0.5154724
2030,32.5,-94.375,0.5022888,0.85876465,0.35647583
2030,32.5,-93.125,0.47824097,0.87301636,0.3947754
2030,32.5,-91.875,0.5812378,0.6813965,0.10015869
2030,32.5,-90.625,0.7803345,0.6607666,-0.11956787
2030,32.5,-89.375,0.8009033,0.5878906,-0.2130127
2030,32.5,-88.125,1.0187378,0.48382568,-0.5349121
2030,32.5,-86.875,0.93792725,0.37454224,-0.563385
2030,32.5,-85.625,1.0224609,0.259552,-0.76290894
2030,32.5,-84.375,1.2697449,0.1673584,-1.1023865
2030,32.5,-83.125,1.1830444,0.0697937,-1.1132507
2030,32.5,-81.875,1.3091431,0.1293335,-1.1798096
2030,32.5,-80.625,0.9711914,0.074523926,-0.8966675
2030,32.5,-79.375,0.714386,-0.017944336,-0.7323303
2030,32.5,-78.125,0.5595398,-0.031829834,-0.5913696
2030,32.5,-76.875,0.4593811,-0.00039672852,-0.45977783
2030,32.5,-75.625,0.34851074,0.008117676,-0.34039307
2030,32.5,-74.375,0.24697876,0.04244995,-0.20452881
2030,32.5,-73.125,0.26153564,0.15734863,-0.10418701
2030,32.5,-71.875,0.28900146,0.28222656,-0.0067749023
2030,32.5,-70.625,0.30273438,0.37557983,0.07284546
2030,32.5,-69.375,0.342865,0.44247437,0.099609375
2030,32.5,-68.125,0.35891724,0.48529053,0.12637329
2030,32.5,-66.875,0.34762573,0.5256653,0.17803955
2030,33.5,-124.37499999999997,0.93411255,0.45373535,-0.4803772
2030,33.5,-123.125,0.8956909,0.5447693,-0.35092163
2030,33.5,-121.87499999999997,0.8173218,0.74453735,-0.072784424
2030,33.5,-120.625,0.7996826,0.7875061,-0.012176514
2030,33.5,-119.37499999999997,0.8418884,0.9519043,0.11001587
2030,33.5,-118.125,0.9034729,1.2854004,0.3819275
2030,33.5,-116.87499999999997,0.7539673,1.8563232,1.102356
2030,33.5,-115.625,0.7326355,2.2255554,1.4929199
2030,33.5,-114.375,0.7177429,2.254425,1.5366821
2030,33.5,-113.125,0.54333496,2.224823,1.681488
2030,33.5,-111.875,0.42630005,2.030182,1.6038818
2030,33.5,-110.62500000000003,0.31625366,1.7702026,1.453949
2030,33.5,-109.375,0.31359863,1.5185852,1.2049866
2030,33.5,-108.12500000000003,0.28103638,1.5255737,1.2445374
2030,33.5,-106.875,0.22729492,1.4529114,1.2256165
2030,33.5,-105.62499999999997,0.13555908,1.5308838,1.3953247
2030,33.5,-104.375,-0.06845093,1.5159302,1.5843811
2030,33.5,-103.125,-0.21221924,1.5681763,1.7803955
2030,33.5,-101.875,-0.43170166,1.6654663,2.097168
2030,33.5,-100.625,-0.2472229,1.6443787,1.8916016
2030,33.5,-99.375,-0.1930542,1.5119324,1.7049866
2030,33.5,-98.125,-0.05810547,1.525238,1.5833435
2030,33.5,-96.875,0.39730835,1.3647766,0.96746826
2030,33.5,-95.625,0.49520874,1.1124878,0.61727905
2030,33.5,-94.375,0.4994812,0.8817444,0.38226318
2030,33.5,-93.125,0.4588623,1.0107727,0.5519104
2030,33.5,-91.875,0.58740234,0.8718262,0.28442383
2030,33.5,-90.625,0.64224243,0.5770569,-0.06518555
2030,33.5,-89.375,0.7203064,0.31124878,-0.40905762
2030,33.5,-88.125,0.961792,0.27200317,-0.6897888
2030,33.5,-86.875,0.95251465,0.14221191,-0.81030273
2030,33.5,-85.625,1.090271,0.019378662,-1.0708923
2030,33.5,-84.375,1.2462769,-0.044403076,-1.2906799
2030,33.5,-83.125,1.2064209,-0.045684814,-1.2521057
2030,33.5,-81.875,1.1462097,0.008270264,-1.1379395
2030,33.5,-80.625,1.0429077,0.029022217,-1.0138855
2030,33.5,-79.375,0.8331604,0.070617676,-0.7625427
2030,33.5,-78.125,0.6807556,0.03829956,-0.64245605
2030,33.5,-76.875,0.53552246,-0.013458252,-0.5489807
2030,33.5,-75.625,0.4125061,-0.028839111,-0.4413452
2030,33.5,-74.375,0.3322754,0.01373291,-0.31854248
2030,33.5,-73.125,0.3100586,0.10610962,-0.20394897
2030,33.5,-71.875,0.27581787,0.18667603,-0.089141846
2030,33.5,-70.625,0.26739502,0.28338623,0.015991211
2030,33.5,-69.375,0.2864685,0.37982178,0.09335327
2030,33.5,-68.125,0.3034668,0.43984985,0.13638306
2030,33.5,-66.875,0.3531494,0.49743652,0.14428711
2030,34.5,-124.37499999999997,0.86343384,0.44070435,-0.4227295
2030,34.5,-123.125,0.8389282,0.55075073,-0.2881775
2030,34.5,-121.87499999999997,0.7821045,0.76660156,-0.01550293
2030,34.5,-120.625,0.6730652,0.981781,0.30871582
2030,34.5,-119.37499999999997,0.6942749,1.4176941,0.7234192
2030,34.5,-118.125,0.8028259,1.8623047,1.0594788
2030,34.5,-116.87499999999997,0.68807983,2.1629333,1.4748535
2030,34.5,-115.625,0.5538025,2.248169,1.6943665
2030,34.5,-114.375,0.50686646,2.2268982,1.7200317
2030,34.5,-113.125,0.50183105,2.2865906,1.7847595
2030,34.5,-111.875,0.38235474,2.1443176,1.7619629
2030,34.5,-110.62500000000003,0.46124268,1.84198,1.3807373
2030,34.5,-109.375,0.5266113,1.4591064,0.9324951
2030,34.5,-108.12500000000003,0.51000977,1.3123779,0.80236816
2030,34.5,-106.875,0.34429932,1.0921631,0.74786377
2030,34.5,-105.62499999999997,0.17184448,1.222992,1.0511475
2030,34.5,-104.375,-0.15756226,1.4280396,1.5856018
2030,34.5,-103.125,-0.37609863,1.442627,1.8187256
2030,34.5,-101.875,-0.6843567,1.4875488,2.1719055
2030,34.5,-100.625,-0.47479248,1.5591431,2.0339355
2030,34.5,-99.375,-0.21176147,1.4339905,1.645752
2030,34.5,-98.125,-0.14248657,1.4781494,1.620636
2030,34.5,-96.875,0.23083496,1.2736816,1.0428467
2030,34.5,-95.625,0.5357971,1.1950684,0.65927124
2030,34.5,-94.375,0.694397,1.1045227,0.41012573
2030,34.5,-93.125,0.9076538,0.9250488,0.01739502
2030,34.5,-91.875,0.73931885,0.6000061,-0.13931274
2030,34.5,-90.625,0.7503357,0.4317932,-0.31854248
2030,34.5,-89.375,0.727478,0.32495117,-0.40252686
2030,34.5,-88.125,0.90496826,0.18670654,-0.7182617
2030,34.5,-86.875,0.8536072,0.017028809,-0.83657837
