year,scenario,lat,lon,temp_anomaly
2050,ssp245,24.5,-98.125,1.2292786
2050,ssp245,24.5,-96.875,0.9456482
2050,ssp245,24.5,-95.625,0.77197266
2050,ssp245,24.5,-94.375,0.71499634
2050,ssp245,24.5,-93.125,0.6798706
2050,ssp245,24.5,-91.875,0.65197754
2050,ssp245,24.5,-90.625,0.6387634
2050,ssp245,24.5,-89.375,0.6559143
2050,ssp245,24.5,-88.125,0.684845
2050,ssp245,24.5,-86.875,0.72442627
2050,ssp245,24.5,-85.625,0.7715759
2050,ssp245,24.5,-84.375,0.83810425
2050,ssp245,24.5,-83.125,0.84259033
2050,ssp245,24.5,-81.875,0.7779236
2050,ssp245,24.5,-80.625,0.7128296
2050,ssp245,24.5,-79.375,0.6539612
2050,ssp245,24.5,-78.125,0.60931396
2050,ssp245,24.5,-76.875,0.5706177
2050,ssp245,24.5,-75.625,0.5721741
2050,ssp245,24.5,-74.375,0.6055298
2050,ssp245,24.5,-73.125,0.60647583
2050,ssp245,24.5,-71.875,0.5830078
2050,ssp245,24.5,-70.625,0.5644226
2050,ssp245,24.5,-69.375,0.572876
2050,ssp245,24.5,-68.125,0.56954956
2050,ssp245,24.5,-66.875,0.54818726
2050,ssp245,25.5,-124.37499999999997,0.77316284
2050,ssp245,25.5,-123.125,0.73098755
2050,ssp245,25.5,-121.87499999999997,0.71829224
2050,ssp245,25.5,-120.625,0.78131104
2050,ssp245,25.5,-119.37499999999997,0.87002563
2050,ssp245,25.5,-118.125,0.8335266
2050,ssp245,25.5,-116.87499999999997,0.6159668
2050,ssp245,25.5,-115.625,0.4326477
2050,ssp245,25.5,-114.375,0.441864
2050,ssp245,25.5,-113.125,0.60717773
2050,ssp245,25.5,-111.875,1.1044617
2050,ssp245,25.5,-110.62500000000003,1.1300354
2050,ssp245,25.5,-109.375,1.0091248
2050,ssp245,25.5,-108.12500000000003,1.0280457
2050,ssp245,25.5,-106.875,1.0375061
2050,ssp245,25.5,-105.62499999999997,0.9026489
2050,ssp245,25.5,-104.375,0.98410034
2050,ssp245,25.5,-103.125,1.2864075
2050,ssp245,25.5,-101.875,1.296814
2050,ssp245,25.5,-100.625,1.0756836
2050,ssp245,25.5,-99.375,1.3986816
2050,ssp245,25.5,-98.125,1.2406006
2050,ssp245,25.5,-96.875,0.9545288
2050,ssp245,25.5,-95.625,0.82162476
2050,ssp245,25.5,-94.375,0.7872009
2050,ssp245,25.5,-93.125,0.7714844
2050,ssp245,25.5,-91.875,0.73135376
2050,ssp245,25.5,-90.625,0.6838074
2050,ssp245,25.5,-89.375,0.6636658
2050,ssp245,25.5,-88.125,0.6854248
2050,ssp245,25.5,-86.875,0.7388916
2050,ssp245,25.5,-85.625,0.8007202
2050,ssp245,25.5,-84.375,0.880249
2050,ssp245,25.5,-83.125,0.86416626
2050,ssp245,25.5,-81.875,0.73672485
2050,ssp245,25.5,-80.625,0.74102783
2050,ssp245,25.5,-79.375,0.7117615
2050,ssp245,25.5,-78.125,0.6711731
2050,ssp245,25.5,-76.875,0.62994385
2050,ssp245,25.5,-75.625,0.66955566
2050,ssp245,25.5,-74.375,0.6984863
2050,ssp245,25.5,-73.125,0.67123413
2050,ssp245,25.5,-71.875,0.65426636
2050,ssp245,25.5,-70.625,0.6234436
2050,ssp245,25.5,-69.375,0.61898804
2050,ssp245,25.5,-68.125,0.6017456
2050,ssp245,25.5,-66.875,0.5517578
2050,ssp245,26.5,-124.37499999999997,0.79348755
2050,ssp245,26.5,-123.125,0.74627686
2050,ssp245,26.5,-121.87499999999997,0.7015991
2050,ssp245,26.5,-120.625,0.73135376
2050,ssp245,26.5,-119.37499999999997,0.816803
2050,ssp245,26.5,-118.125,0.8378601
2050,ssp245,26.5,-116.87499999999997,0.61157227
2050,ssp245,26.5,-115.625,0.4290161
2050,ssp245,26.5,-114.375,0.60092163
2050,ssp245,26.5,-113.125,0.9119568
2050,ssp245,26.5,-111.875,1.2107239
2050,ssp245,26.5,-110.62500000000003,1.0679626
2050,ssp245,26.5,-109.375,1.2621155
2050,ssp245,26.5,-108.12500000000003,1.486023
2050,ssp245,26.5,-106.875,1.3070679
2050,ssp245,26.5,-105.62499999999997,0.9500427
2050,ssp245,26.5,-104.375,1.2602844
2050,ssp245,26.5,-103.125,1.5881653
2050,ssp245,26.5,-101.875,1.3455505
2050,ssp245,26.5,-100.625,1.1069336
2050,ssp245,26.5,-99.375,1.4131165
2050,ssp245,26.5,-98.125,1.330658
2050,ssp245,26.5,-96.875,1.0213928
2050,ssp245,26.5,-95.625,0.8904419
2050,ssp245,26.5,-94.375,0.8848572
2050,ssp245,26.5,-93.125,0.8852234
2050,ssp245,26.5,-91.875,0.8540039
2050,ssp245,26.5,-90.625,0.801178
2050,ssp245,26.5,-89.375,0.74938965
2050,ssp245,26.5,-88.125,0.7347412
2050,ssp245,26.5,-86.875,0.77404785
2050,ssp245,26.5,-85.625,0.85769653
2050,ssp245,26.5,-84.375,0.94277954
2050,ssp245,26.5,-83.125,0.91833496
2050,ssp245,26.5,-81.875,0.8656311
2050,ssp245,26.5,-80.625,0.8987427
2050,ssp245,26.5,-79.375,0.7888489
2050,ssp245,26.5,-78.125,0.74108887
2050,ssp245,26.5,-76.875,0.7162781
2050,ssp245,26.5,-75.625,0.77197266
2050,ssp245,26.5,-74.375,0.7812195
2050,ssp245,26.5,-73.125,0.7438965
2050,ssp245,26.5,-71.875,0.7406311
2050,ssp245,26.5,-70.625,0.71154785
2050,ssp245,26.5,-69.375,0.6929321
2050,ssp245,26.5,-68.125,0.6522827
2050,ssp245,26.5,-66.875,0.59161377
2050,ssp245,27.5,-124.37499999999997,0.7930603
2050,ssp245,27.5,-123.125,0.7655945
2050,ssp245,27.5,-121.87499999999997,0.72073364
2050,ssp245,27.5,-120.625,0.7190552
2050,ssp245,27.5,-119.37499999999997,0.77423096
2050,ssp245,27.5,-118.125,0.8312073
2050,ssp245,27.5,-116.87499999999997,0.7248535
2050,ssp245,27.5,-115.625,0.54696655
2050,ssp245,27.5,-114.375,0.82315063
2050,ssp245,27.5,-113.125,1.1292725
2050,ssp245,27.5,-111.875,1.1187439
2050,ssp245,27.5,-110.62500000000003,1.2677002
2050,ssp245,27.5,-109.375,1.441864
2050,ssp245,27.5,-108.12500000000003,1.4533691
2050,ssp245,27.5,-106.875,1.3036194
2050,ssp245,27.5,-105.62499999999997,1.4373779
2050,ssp245,27.5,-104.375,1.5210571
2050,ssp245,27.5,-103.125,1.733429
2050,ssp245,27.5,-101.875,1.5692749
2050,ssp245,27.5,-100.625,1.3029175
2050,ssp245,27.5,-99.375,1.4431152
2050,ssp245,27.5,-98.125,1.4526978
2050,ssp245,27.5,-96.875,1.1763916
2050,ssp245,27.5,-95.625,1.0097046
2050,ssp245,27.5,-94.375,0.9996338
2050,ssp245,27.5,-93.125,1.0004578
2050,ssp245,27.5,-91.875,0.98913574
2050,ssp245,27.5,-90.625,0.9427185
2050,ssp245,27.5,-89.375,0.88165283
2050,ssp245,27.5,-88.125,0.83724976
2050,ssp245,27.5,-86.875,0.8513794
2050,ssp245,27.5,-85.625,0.91522217
2050,ssp245,27.5,-84.375,0.9657898
2050,ssp245,27.5,-83.125,0.9114075
2050,ssp245,27.5,-81.875,0.8361511
2050,ssp245,27.5,-80.625,0.9668884
2050,ssp245,27.5,-79.375,0.8544922
2050,ssp245,27.5,-78.125,0.8257446
2050,ssp245,27.5,-76.875,0.7953186
2050,ssp245,27.5,-75.625,0.83862305
2050,ssp245,27.5,-74.375,0.83898926
2050,ssp245,27.5,-73.125,0.81848145
2050,ssp245,27.5,-71.875,0.8186035
2050,ssp245,27.5,-70.625,0.809906
2050,ssp245,27.5,-69.375,0.80215454
2050,ssp245,27.5,-68.125,0.74838257
2050,ssp245,27.5,-66.875,0.6724243
2050,ssp245,28.500000000000004,-124.37499999999997,0.8373718
2050,ssp245,28.500000000000004,-123.125,0.80233765
2050,ssp245,28.500000000000004,-121.87499999999997,0.76434326
2050,ssp245,28.500000000000004,-120.625,0.7157593
2050,ssp245,28.500000000000004,-119.37499999999997,0.7336426
2050,ssp245,28.500000000000004,-118.125,0.8144226
2050,ssp245,28.500000000000004,-116.87499999999997,0.81817627
2050,ssp245,28.500000000000004,-115.625,0.6069946
2050,ssp245,28.500000000000004,-114.375,0.8617859
2050,ssp245,28.500000000000004,-113.125,1.0236206
2050,ssp245,28.500000000000004,-111.875,1.1133728
2050,ssp245,28.500000000000004,-110.62500000000003,1.4872131
2050,ssp245,28.500000000000004,-109.375,1.6071777
2050,ssp245,28.500000000000004,-108.12500000000003,1.4805298
2050,ssp245,28.500000000000004,-106.875,1.3109131
2050,ssp245,28.500000000000004,-105.62499999999997,1.5234985
2050,ssp245,28.500000000000004,-104.375,1.6316528
2050,ssp245,28.500000000000004,-103.125,1.7630615
2050,ssp245,28.500000000000004,-101.875,1.6785278
2050,ssp245,28.500000000000004,-100.625,1.6517639
2050,ssp245,28.500000000000004,-99.375,1.6228333
2050,ssp245,28.500000000000004,-98.125,1.6245728
2050,ssp245,28.500000000000004,-96.875,1.4655151
2050,ssp245,28.500000000000004,-95.625,1.2661438
2050,ssp245,28.500000000000004,-94.375,1.2235413
2050,ssp245,28.500000000000004,-93.125,1.1769409
2050,ssp245,28.500000000000004,-91.875,1.1496277
2050,ssp245,28.500000000000004,-90.625,1.0940857
2050,ssp245,28.500000000000004,-89.375,1.0158997
2050,ssp245,28.500000000000004,-88.125,0.9239197
2050,ssp245,28.500000000000004,-86.875,0.95410156
2050,ssp245,28.500000000000004,-85.625,1.0255737
2050,ssp245,28.500000000000004,-84.375,1.0284424
2050,ssp245,28.500000000000004,-83.125,0.9340515
2050,ssp245,28.500000000000004,-81.875,0.81048584
2050,ssp245,28.500000000000004,-80.625,0.9015198
2050,ssp245,28.500000000000004,-79.375,0.8945923
2050,ssp245,28.500000000000004,-78.125,0.8979187
2050,ssp245,28.500000000000004,-76.875,0.87939453
2050,ssp245,28.500000000000004,-75.625,0.9093628
2050,ssp245,28.500000000000004,-74.375,0.90185547
2050,ssp245,28.500000000000004,-73.125,0.8986511
2050,ssp245,28.500000000000004,-71.875,0.8846741
2050,ssp245,28.500000000000004,-70.625,0.8835144
2050,ssp245,28.500000000000004,-69.375,0.88720703
2050,ssp245,28.500000000000004,-68.125,0.8543701
2050,ssp245,28.500000000000004,-66.875,0.7810974
2050,ssp245,29.500000000000004,-124.37499999999997,0.93743896
2050,ssp245,29.500000000000004,-123.125,0.9154968
2050,ssp245,29.500000000000004,-121.87499999999997,0.8720703
2050,ssp245,29.500000000000004,-120.625,0.7439575
2050,ssp245,29.500000000000004,-119.37499999999997,0.70391846
2050,ssp245,29.500000000000004,-118.125,0.8166809
2050,ssp245,29.500000000000004,-116.87499999999997,0.8786621
2050,ssp245,29.500000000000004,-115.625,0.8243408
2050,ssp245,29.500000000000004,-114.375,0.94662476
2050,ssp245,29.500000000000004,-113.125,0.9567566
2050,ssp245,29.500000000000004,-111.875,1.2090149
2050,ssp245,29.500000000000004,-110.62500000000003,1.4827576
2050,ssp245,29.500000000000004,-109.375,1.5412292
2050,ssp245,29.500000000000004,-108.12500000000003,1.4572754
2050,ssp245,29.500000000000004,-106.875,1.4319763
2050,ssp245,29.500000000000004,-105.62499999999997,1.6593323
2050,ssp245,29.500000000000004,-104.375,1.6067505
2050,ssp245,29.500000000000004,-103.125,1.7061768
2050,ssp245,29.500000000000004,-101.875,1.8082886
2050,ssp245,29.500000000000004,-100.625,1.8379211
2050,ssp245,29.500000000000004,-99.375,1.7453003
2050,ssp245,29.500000000000004,-98.125,1.684845
2050,ssp245,29.500000000000004,-96.875,1.6114502
2050,ssp245,29.500000000000004,-95.625,1.4708557
2050,ssp245,29.500000000000004,-94.375,1.4214478
2050,ssp245,29.500000000000004,-93.125,1.3563232
2050,ssp245,29.500000000000004,-91.875,1.3879089
2050,ssp245,29.500000000000004,-90.625,1.3724976
2050,ssp245,29.500000000000004,-89.375,1.2071838
2050,ssp245,29.500000000000004,-88.125,0.99923706
2050,ssp245,29.500000000000004,-86.875,1.0418396
2050,ssp245,29.500000000000004,-85.625,1.1803284
2050,ssp245,29.500000000000004,-84.375,1.1534119
2050,ssp245,29.500000000000004,-83.125,1.0768433
2050,ssp245,29.500000000000004,-81.875,0.9834595
2050,ssp245,29.500000000000004,-80.625,0.9398804
2050,ssp245,29.500000000000004,-79.375,0.9079895
2050,ssp245,29.500000000000004,-78.125,0.94070435
2050,ssp245,29.500000000000004,-76.875,0.9038086
2050,ssp245,29.500000000000004,-75.625,0.8882141
2050,ssp245,29.500000000000004,-74.375,0.93951416
2050,ssp245,29.500000000000004,-73.125,0.9630432
2050,ssp245,29.500000000000004,-71.875,0.9444275
2050,ssp245,29.500000000000004,-70.625,0.91244507
2050,ssp245,29.500000000000004,-69.375,0.903656
2050,ssp245,29.500000000000004,-68.125,0.89837646
2050,ssp245,29.500000000000004,-66.875,0.8517456
2050,ssp245,30.5,-124.37499999999997,1.0124817
2050,ssp245,30.5,-123.125,0.98480225
2050,ssp245,30.5,-121.87499999999997,0.9406738
2050,ssp245,30.5,-120.625,0.7949829
2050,ssp245,30.5,-119.37499999999997,0.6977234
2050,ssp245,30.5,-118.125,0.81448364
2050,ssp245,30.5,-116.87499999999997,0.89364624
2050,ssp245,30.5,-115.625,0.9430847
2050,ssp245,30.5,-114.375,0.92837524
2050,ssp245,30.5,-113.125,1.0897827
2050,ssp245,30.5,-111.875,1.2823792
2050,ssp245,30.5,-110.62500000000003,1.3562622
2050,ssp245,30.5,-109.375,1.5490417
2050,ssp245,30.5,-108.12500000000003,1.5738525
2050,ssp245,30.5,-106.875,1.5237427
2050,ssp245,30.5,-105.62499999999997,1.4385681
2050,ssp245,30.5,-104.375,1.3024597
2050,ssp245,30.5,-103.125,1.4879761
2050,ssp245,30.5,-101.875,1.6828308
2050,ssp245,30.5,-100.625,1.6913452
2050,ssp245,30.5,-99.375,1.6418152
2050,ssp245,30.5,-98.125,1.7336731
2050,ssp245,30.5,-96.875,1.808258
2050,ssp245,30.5,-95.625,1.662262
2050,ssp245,30.5,-94.375,1.6766357
2050,ssp245,30.5,-93.125,1.5993042
2050,ssp245,30.5,-91.875,1.5693054
2050,ssp245,30.5,-90.625,1.6188965
2050,ssp245,30.5,-89.375,1.7449646
2050,ssp245,30.5,-88.125,1.425293
2050,ssp245,30.5,-86.875,1.3936157
2050,ssp245,30.5,-85.625,1.5412903
2050,ssp245,30.5,-84.375,1.4094238
2050,ssp245,30.5,-83.125,1.4451904
2050,ssp245,30.5,-81.875,1.277771
2050,ssp245,30.5,-80.625,0.96224976
2050,ssp245,30.5,-79.375,0.88391113
2050,ssp245,30.5,-78.125,0.8942261
2050,ssp245,30.5,-76.875,0.84576416
2050,ssp245,30.5,-75.625,0.7645569
2050,ssp245,30.5,-74.375,0.79870605
2050,ssp245,30.5,-73.125,0.9199524
2050,ssp245,30.5,-71.875,0.9649048
2050,ssp245,30.5,-70.625,0.9300232
2050,ssp245,30.5,-69.375,0.9204407
2050,ssp245,30.5,-68.125,0.9117737
2050,ssp245,30.5,-66.875,0.8831482
2050,ssp245,31.5,-124.37499999999997,1.0412598
2050,ssp245,31.5,-123.125,0.98147583
2050,ssp245,31.5,-121.87499999999997,0.9220886
2050,ssp245,31.5,-120.625,0.8624878
2050,ssp245,31.5,-119.37499999999997,0.80792236
2050,ssp245,31.5,-118.125,0.87106323
2050,ssp245,31.5,-116.87499999999997,0.92578125
2050,ssp245,31.5,-115.625,0.95910645
2050,ssp245,31.5,-114.375,0.9161377
2050,ssp245,31.5,-113.125,0.986145
2050,ssp245,31.5,-111.875,1.1442261
2050,ssp245,31.5,-110.62500000000003,1.277832
2050,ssp245,31.5,-109.375,1.6503296
2050,ssp245,31.5,-108.12500000000003,1.6670532
2050,ssp245,31.5,-106.875,1.4580383
2050,ssp245,31.5,-105.62499999999997,1.1644592
2050,ssp245,31.5,-104.375,1.1338501
2050,ssp245,31.5,-103.125,1.2651672
2050,ssp245,31.5,-101.875,1.4773254
2050,ssp245,31.5,-100.625,1.607544
2050,ssp245,31.5,-99.375,1.6228943
2050,ssp245,31.5,-98.125,1.7585144
2050,ssp245,31.5,-96.875,1.9264832
2050,ssp245,31.5,-95.625,1.7937622
2050,ssp245,31.5,-94.375,1.7738342
2050,ssp245,31.5,-93.125,1.7285461
2050,ssp245,31.5,-91.875,1.7184753
2050,ssp245,31.5,-90.625,1.8269653
2050,ssp245,31.5,-89.375,2.0879211
2050,ssp245,31.5,-88.125,2.1733704
2050,ssp245,31.5,-86.875,2.0664062
2050,ssp245,31.5,-85.625,1.821228
2050,ssp245,31.5,-84.375,1.5737915
2050,ssp245,31.5,-83.125,1.6590576
2050,ssp245,31.5,-81.875,1.635498
2050,ssp245,31.5,-80.625,1.1631775
2050,ssp245,31.5,-79.375,0.9159241
2050,ssp245,31.5,-78.125,0.8710022
2050,ssp245,31.5,-76.875,0.81430054
2050,ssp245,31.5,-75.625,0.70791626
2050,ssp245,31.5,-74.375,0.6762085
2050,ssp245,31.5,-73.125,0.77072144
2050,ssp245,31.5,-71.875,0.85995483
2050,ssp245,31.5,-70.625,0.9029541
2050,ssp245,31.5,-69.375,0.92684937
2050,ssp245,31.5,-68.125,0.91845703
2050,ssp245,31.5,-66.875,0.8815918
2050,ssp245,32.5,-124.37499999999997,1.0120544
2050,ssp245,32.5,-123.125,0.95635986
2050,ssp245,32.5,-121.87499999999997,0.92559814
2050,ssp245,32.5,-120.625,0.93203735
2050,ssp245,32.5,-119.37499999999997,0.92785645
2050,ssp245,32.5,-118.125,0.96398926
2050,ssp245,32.5,-116.87499999999997,1.1217957
2050,ssp245,32.5,-115.625,1.2160645
2050,ssp245,32.5,-114.375,1.1024475
2050,ssp245,32.5,-113.125,1.0180969
2050,ssp245,32.5,-111.875,1.2341614
2050,ssp245,32.5,-110.62500000000003,1.4995728
2050,ssp245,32.5,-109.375,1.647644
2050,ssp245,32.5,-108.12500000000003,1.5823364
2050,ssp245,32.5,-106.875,1.2585449
2050,ssp245,32.5,-105.62499999999997,0.934021
2050,ssp245,32.5,-104.375,0.9189148
2050,ssp245,32.5,-103.125,1.1920471
2050,ssp245,32.5,-101.875,1.3405457
2050,ssp245,32.5,-100.625,1.5075378
2050,ssp245,32.5,-99.375,1.649353
2050,ssp245,32.5,-98.125,1.8079224
2050,ssp245,32.5,-96.875,1.988678
2050,ssp245,32.5,-95.625,1.9180908
2050,ssp245,32.5,-94.375,1.8144836
2050,ssp245,32.5,-93.125,1.9349976
2050,ssp245,32.5,-91.875,1.8132019
2050,ssp245,32.5,-90.625,1.9891968
2050,ssp245,32.5,-89.375,2.5091248
2050,ssp245,32.5,-88.125,2.4259033
2050,ssp245,32.5,-86.875,1.8262634
2050,ssp245,32.5,-85.625,1.6376038
2050,ssp245,32.5,-84.375,1.6366882
2050,ssp245,32.5,-83.125,1.4580078
2050,ssp245,32.5,-81.875,1.4993896
2050,ssp245,32.5,-80.625,1.4003296
2050,ssp245,32.5,-79.375,1.1034851
2050,ssp245,32.5,-78.125,0.921051
2050,ssp245,32.5,-76.875,0.8363342
2050,ssp245,32.5,-75.625,0.7567444
2050,ssp245,32.5,-74.375,0.7163391
2050,ssp245,32.5,-73.125,0.7344971
2050,ssp245,32.5,-71.875,0.77856445
2050,ssp245,32.5,-70.625,0.8479614
2050,ssp245,32.5,-69.375,0.8996582
2050,ssp245,32.5,-68.125,0.921875
2050,ssp245,32.5,-66.875,0.91452026
2050,ssp245,33.5,-124.37499999999997,0.9845886
2050,ssp245,33.5,-123.125,0.9310303
2050,ssp245,33.5,-121.87499999999997,0.9338989
2050,ssp245,33.5,-120.625,0.9396057
2050,ssp245,33.5,-119.37499999999997,0.95370483
2050,ssp245,33.5,-118.125,1.1376343
2050,ssp245,33.5,-116.87499999999997,1.3008728
2050,ssp245,33.5,-115.625,1.3367615
2050,ssp245,33.5,-114.375,1.2657166
2050,ssp245,33.5,-113.125,1.1348267
2050,ssp245,33.5,-111.875,1.1903076
2050,ssp245,33.5,-110.62500000000003,1.2497559
2050,ssp245,33.5,-109.375,1.4641724
2050,ssp245,33.5,-108.12500000000003,1.4171753
2050,ssp245,33.5,-106.875,1.1293335
2050,ssp245,33.5,-105.62499999999997,0.81747437
2050,ssp245,33.5,-104.375,0.7697754
2050,ssp245,33.5,-103.125,1.129242
2050,ssp245,33.5,-101.875,1.2923584
2050,ssp245,33.5,-100.625,1.536438
2050,ssp245,33.5,-99.375,1.7529297
2050,ssp245,33.5,-98.125,1.8409424
2050,ssp245,33.5,-96.875,2.0385437
2050,ssp245,33.5,-95.625,2.0586243
2050,ssp245,33.5,-94.375,2.1042786
2050,ssp245,33.5,-93.125,2.170868
2050,ssp245,33.5,-91.875,2.1558533
2050,ssp245,33.5,-90.625,2.00177
2050,ssp245,33.5,-89.375,2.2190552
2050,ssp245,33.5,-88.125,2.1194153
2050,ssp245,33.5,-86.875,1.6456299
2050,ssp245,33.5,-85.625,1.5943909
2050,ssp245,33.5,-84.375,1.5561829
2050,ssp245,33.5,-83.125,1.3484192
2050,ssp245,33.5,-81.875,1.448761
2050,ssp245,33.5,-80.625,1.489563
2050,ssp245,33.5,-79.375,1.3052368
2050,ssp245,33.5,-78.125,1.0427246
2050,ssp245,33.5,-76.875,0.8708496
2050,ssp245,33.5,-75.625,0.79641724
2050,ssp245,33.5,-74.375,0.7485962
2050,ssp245,33.5,-73.125,0.71191406
2050,ssp245,33.5,-71.875,0.70440674
2050,ssp245,33.5,-70.625,0.7596741
2050,ssp245,33.5,-69.375,0.8313904
2050,ssp245,33.5,-68.125,0.897583
2050,ssp245,33.5,-66.875,0.94903564
2050,ssp245,34.5,-124.37499999999997,0.99124146
2050,ssp245,34.5,-123.125,0.9305725
2050,ssp245,34.5,-121.87499999999997,0.8892822
2050,ssp245,34.5,-120.625,0.81518555
2050,ssp245,34.5,-119.37499999999997,0.8410034
2050,ssp245,34.5,-118.125,1.1613159
2050,ssp245,34.5,-116.87499999999997,1.3855896
2050,ssp245,34.5,-115.625,1.3866577
2050,ssp245,34.5,-114.375,1.132721
2050,ssp245,34.5,-113.125,1.0664673
2050,ssp245,34.5,-111.875,0.9781494
2050,ssp245,34.5,-110.62500000000003,1.1038818
2050,ssp245,34.5,-109.375,1.1658936
2050,ssp245,34.5,-108.12500000000003,1.2417603
2050,ssp245,34.5,-106.875,1.0427246
2050,ssp245,34.5,-105.62499999999997,0.8109436
2050,ssp245,34.5,-104.375,0.92453
2050,ssp245,34.5,-103.125,1.2276917
2050,ssp245,34.5,-101.875,1.2701416
2050,ssp245,34.5,-100.625,1.5812073
2050,ssp245,34.5,-99.375,1.5805969
2050,ssp245,34.5,-98.125,1.614563
2050,ssp245,34.5,-96.875,1.7704468
2050,ssp245,34.5,-95.625,1.9362183
2050,ssp245,34.5,-94.375,1.8326416
2050,ssp245,34.5,-93.125,2.0454102
2050,ssp245,34.5,-91.875,1.7451782
2050,ssp245,34.5,-90.625,1.67099
2050,ssp245,34.5,-89.375,1.736023
2050,ssp245,34.5,-88.125,1.8006897
2050,ssp245,34.5,-86.875,1.5674133
2050,ssp245,34.5,-85.625,1.6451111
2050,ssp245,34.5,-84.375,1.5826111
2050,ssp245,34.5,-83.125,1.4243469
2050,ssp245,34.5,-81.875,1.4235535
2050,ssp245,34.5,-80.625,1.3088989
2050,ssp245,34.5,-79.375,1.2094116
2050,ssp245,34.5,-78.125,1.1992798
2050,ssp245,34.5,-76.875,1.0434875
2050,ssp245,34.5,-75.625,0.8730774
2050,ssp245,34.5,-74.375,0.74627686
2050,ssp245,34.5,-73.125,0.66659546
2050,ssp245,34.5,-71.875,0.6194153
2050,ssp245,34.5,-70.625,0.63409424
2050,ssp245,34.5,-69.375,0.6989441
2050,ssp245,34.5,-68.125,0.8083801
2050,ssp245,34.5,-66.875,0.8991089
2050,ssp245,35.5,-124.37499999999997,0.9923401
2050,ssp245,35.5,-123.125,0.9244385
2050,ssp245,35.5,-121.87499999999997,0.8631897
2050,ssp245,35.5,-120.625,0.78634644
2050,ssp245,35.5,-119.37499999999997,0.7626343
2050,ssp245,35.5,-118.125,0.9833679
2050,ssp245,35.5,-116.87499999999997,1.1982727
2050,ssp245,35.5,-115.625,1.3862915
2050,ssp245,35.5,-114.375,1.2235413
2050,ssp245,35.5,-113.125,1.0281067
2050,ssp245,35.5,-111.875,0.99139404
2050,ssp245,35.5,-110.62500000000003,1.0594482
2050,ssp245,35.5,-109.375,1.0013428
2050,ssp245,35.5,-108.12500000000003,1.051178
2050,ssp245,35.5,-106.875,1.0393066
2050,ssp245,35.5,-105.62499999999997,0.949646
2050,ssp245,35.5,-104.375,1.0169067
2050,ssp245,35.5,-103.125,1.2379456
2050,ssp245,35.5,-101.875,1.3268738
2050,ssp245,35.5,-100.625,1.6509094
2050,ssp245,35.5,-99.375,1.5092163
2050,ssp245,35.5,-98.125,1.4308777
2050,ssp245,35.5,-96.875,1.3614807
2050,ssp245,35.5,-95.625,1.4558716
2050,ssp245,35.5,-94.375,1.4882202
2050,ssp245,35.5,-93.125,1.636383
2050,ssp245,35.5,-91.875,1.3828125
2050,ssp245,35.5,-90.625,1.3510437
2050,ssp245,35.5,-89.375,1.4687195
2050,ssp245,35.5,-88.125,1.5576782
2050,ssp245,35.5,-86.875,1.4577026
2050,ssp245,35.5,-85.625,1.5036011
2050,ssp245,35.5,-84.375,1.4248657
2050,ssp245,35.5,-83.125,1.3183899
2050,ssp245,35.5,-81.875,1.3658142
2050,ssp245,35.5,-80.625,1.2801208
2050,ssp245,35.5,-79.375,1.308258
2050,ssp245,35.5,-78.125,1.2688904
2050,ssp245,35.5,-76.875,1.1459045
2050,ssp245,35.5,-75.625,0.94589233
2050,ssp245,35.5,-74.375,0.76794434
2050,ssp245,35.5,-73.125,0.6424866
2050,ssp245,35.5,-71.875,0.60098267
2050,ssp245,35.5,-70.625,0.58947754
2050,ssp245,35.5,-69.375,0.59698486
2050,ssp245,35.5,-68.125,0.69137573
2050,ssp245,35.5,-66.875,0.7992554
2050,ssp245,36.5,-124.37499999999997,0.9840393
2050,ssp245,36.5,-123.125,0.9126587
2050,ssp245,36.5,-121.87499999999997,0.94918823
2050,ssp245,36.5,-120.625,0.9970398
2050,ssp245,36.5,-119.37499999999997,0.9414673
2050,ssp245,36.5,-118.125,0.98098755
2050,ssp245,36.5,-116.87499999999997,1.1322937
2050,ssp245,36.5,-115.625,1.355133
2050,ssp245,36.5,-114.375,1.3284607
2050,ssp245,36.5,-113.125,1.1070557
2050,ssp245,36.5,-111.875,0.9979248
2050,ssp245,36.5,-110.62500000000003,0.9102173
2050,ssp245,36.5,-109.375,0.8803711
2050,ssp245,36.5,-108.12500000000003,0.8163452
2050,ssp245,36.5,-106.875,0.9750366
2050,ssp245,36.5,-105.62499999999997,0.93307495
2050,ssp245,36.5,-104.375,0.89611816
2050,ssp245,36.5,-103.125,0.93722534
2050,ssp245,36.5,-101.875,1.1014099
2050,ssp245,36.5,-100.625,1.4117432
2050,ssp245,36.5,-99.375,1.3937073
2050,ssp245,36.5,-98.125,1.2035217
2050,ssp245,36.5,-96.875,1.108551
2050,ssp245,36.5,-95.625,1.2609863
2050,ssp245,36.5,-94.375,1.2736816
2050,ssp245,36.5,-93.125,1.336853
2050,ssp245,36.5,-91.875,1.3613281
2050,ssp245,36.5,-90.625,1.2879639
2050,ssp245,36.5,-89.375,1.3032227
2050,ssp245,36.5,-88.125,1.40802
2050,ssp245,36.5,-86.875,1.4068604
2050,ssp245,36.5,-85.625,1.5116577
2050,ssp245,36.5,-84.375,1.5317688
2050,ssp245,36.5,-83.125,1.3789978
2050,ssp245,36.5,-81.875,1.3278503
2050,ssp245,36.5,-80.625,1.3266907
